idx,mean,stdev,skew,kurtosis,zcr_mean,zcr_stdev,rmse_mean,rmse_stdev,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_stdev,mfccs_2_stdev,mfccs_3_stdev,mfccs_4_stdev,mfccs_5_stdev,mfccs_6_stdev,mfccs_7_stdev,mfccs_8_stdev,mfccs_9_stdev,mfccs_10_stdev,mfccs_11_stdev,mfccs_12_stdev,mfccs_13_stdev,mfccs_14_stdev,mfccs_15_stdev,mfccs_16_stdev,mfccs_17_stdev,mfccs_18_stdev,mfccs_19_stdev,mfccs_20_stdev,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_stdev,chroma_2_stdev,chroma_3_stdev,chroma_4_stdev,chroma_5_stdev,chroma_6_stdev,chroma_7_stdev,chroma_8_stdev,chroma_9_stdev,chroma_10_stdev,chroma_11_stdev,chroma_12_stdev,centroid_mean,centroid_stdev,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,contrast_1_std,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_std,contrast_6_std,contrast_7_std,rolloff_mean,rolloff_stdev,genre
335,0.16839257,0.2318841,1.7057167291641235,1.7792729365220437,0.11074203644624904,0.06855843447723439,0.2083722,0.2083722,99.38401442307692,-68.873764,62.403133,24.278759,53.774265,-1.9418813,12.818271,-4.356026,12.355117,-0.21795493,9.060578,-0.9766164,3.93446,1.9141303,2.2559314,-2.5307617,-3.539323,-2.9326966,-3.6537511,-3.425095,-3.7231803,57.48605,26.585213,26.263182,19.721148,15.521832,10.335926,10.674303,8.563924,9.997173,8.439235,8.037221,8.006582,8.554075,6.9605217,7.5926533,6.5482693,6.6817594,5.73126,5.605018,5.5337563,0.3811366,0.4056238,0.49926075,0.5495766,0.53226495,0.5262982,0.4568525,0.4681406,0.49516633,0.5563855,0.451651,0.39496973,0.25781828,0.24421285,0.31095275,0.3137475,0.27529347,0.2926969,0.26802444,0.30389553,0.30024695,0.3029914,0.25600833,0.26249883,2750.8050970203167,845.1202284431347,26.916091516595277,14.810409553920673,16.6003455518631,15.673894183638097,15.75359585271895,15.050896481106587,18.143423295870377,6.028697002949374,4.139864291910034,4.790291708065183,3.86208709642237,2.7629895962296525,1.7308071568244536,2.0307147709308557,5947.685535545968,1248.8953077089247,hiphop
336,0.14880924,0.22745718,2.2639918327331543,4.1833231648604645,0.14679441282385924,0.12983731073163582,0.19164583,0.19164583,92.28515625,-94.52528,51.680443,17.5403,28.929256,2.0595162,3.7349727,-1.8432075,4.3756533,8.774711,2.1317804,-1.3839855,4.682649,4.07236,0.011468119,0.21187247,-0.43672237,-4.1184483,-1.1041247,-0.12449406,-2.7557726,66.19205,43.127277,28.942179,24.356672,18.951628,16.702793,15.337879,12.975603,13.900974,13.917741,10.608411,10.243779,9.929733,9.087149,7.9332623,7.4279585,7.3272324,6.8833547,6.7974215,6.7155294,0.4347934,0.38355175,0.40793106,0.38946888,0.37906623,0.4097142,0.45984858,0.53760904,0.53911984,0.5290706,0.49476457,0.47470644,0.32604277,0.28183168,0.29269707,0.28491375,0.27882412,0.30565935,0.30054694,0.32438648,0.31480226,0.33005038,0.31101182,0.3233011,3102.787045702687,1318.6938142225474,24.7404985359785,16.768200430694012,18.371292518858137,16.832860018958833,17.00657820587776,16.346599744083854,15.493638778956068,6.944030330336602,5.516689235403062,4.849186202625547,3.9822423124991584,3.2967344678226183,2.2635779671675884,1.4368209578769529,6300.560277244054,1835.0241443046484,hiphop
337,0.19076537,0.289809,1.5712571144104004,1.990290140920738,0.09656790772428461,0.09059588711767459,0.23720185,0.23720185,95.703125,-111.34972,89.94798,4.4553275,14.538814,9.924244,-9.49294,2.883218,-0.1702868,-3.093303,3.247295,-1.5047529,1.5773094,2.3991654,-1.1625665,0.8787035,0.674788,-5.1499343,2.722697,2.3490875,-0.2438846,83.95883,38.036095,32.645187,19.921965,17.650503,17.727127,12.404427,13.246947,12.779944,10.958751,10.64663,9.44477,10.74708,8.134477,8.6118145,8.802578,9.19688,8.300906,7.7188115,7.427761,0.5581732,0.5493673,0.49117815,0.35818022,0.40140393,0.38445017,0.42806888,0.33977464,0.3191009,0.36216447,0.39743656,0.5123437,0.36793056,0.3188799,0.30583042,0.2514398,0.3351574,0.29741073,0.30960315,0.26830545,0.25494325,0.26778817,0.28071186,0.34485558,2288.2565867909484,1103.0123591311467,19.792057519984116,15.939584661307066,18.71382006259721,17.45684717591515,17.8179653144759,18.439714462408286,14.838566862886966,5.814145777673053,5.694369765508694,4.907076312218297,4.3132052754836625,3.2957292252461077,4.080355084880227,1.7046802179929232,4886.0136877356435,2406.417674534392,hiphop
338,0.18359037,0.2532576,1.641667127609253,1.6982819657016996,0.13762658304331013,0.07940603328777757,0.23863415,0.23863415,117.45383522727273,-25.808983,70.88471,9.561948,17.496792,-1.6211721,-0.53819346,0.26280388,-4.6319485,-0.5711361,-3.063357,-2.4071171,0.38231307,-2.1430442,-0.3256646,-2.3665535,1.9420553,1.3154852,-1.2833538,-2.01783,-0.19128592,57.54783,33.80901,24.996365,19.979082,18.350765,16.176466,13.039362,10.881971,10.802487,10.232575,12.041954,9.071634,8.855429,8.7207985,8.647052,8.400955,8.25252,8.12478,9.168318,7.7914386,0.5239194,0.45066068,0.43164912,0.530169,0.41695237,0.33702567,0.3794397,0.5002521,0.47007588,0.44283804,0.507129,0.52619755,0.3208414,0.2799728,0.25518516,0.30143327,0.26262006,0.25785324,0.26381865,0.30744532,0.30252677,0.29538193,0.30427504,0.30421767,2968.332233700239,969.060916877739,23.03824814961892,13.898564987613558,16.72985731035441,16.794194618575645,16.644537010687976,17.21094558926041,15.451859309253468,5.285742971293897,4.171636236374428,4.583207054017659,3.8901096689744596,2.621827212650552,2.6166875264538065,1.7372853432215902,6384.1534041473315,1895.1037515598475,hiphop
339,0.115788154,0.14368674,0.7322286367416382,-0.37262766345239484,0.1549082650570379,0.08524661703975271,0.14142318,0.14142318,95.703125,-63.997112,50.7882,6.628527,27.82755,6.6466746,0.30345386,2.8323934,3.2266912,0.1585435,0.6111365,0.10150751,-5.0557985,2.6706445,-1.6373609,3.1062553,5.163289,-0.832116,4.851249,0.24205747,-4.8651867,42.470154,25.720327,22.158718,15.97086,13.776018,11.436649,10.896565,9.878499,10.6984415,8.678069,8.421778,8.203009,8.769126,7.9449005,7.8799715,7.7855263,8.615891,7.28215,6.37611,7.1519814,0.3817848,0.34018156,0.3261273,0.34207463,0.33874282,0.3365599,0.33776328,0.39402628,0.53467053,0.57729113,0.50997555,0.4373062,0.31343076,0.2955053,0.28483915,0.29317507,0.28027707,0.28648597,0.27953112,0.30813804,0.3365785,0.31441513,0.30784488,0.31662124,3347.987241313349,897.9695396506584,21.044550736257925,14.811419562517369,18.100738525719034,17.02170710068268,17.038959725486443,17.04417955356275,14.771643285477403,5.457201790767584,5.370759740674745,5.11432240935851,4.052210959607283,3.155280485169626,2.748776700891159,1.333574481367678,6866.951799503336,1504.2016294390814,hiphop
340,0.08337972,0.11221714,1.348293662071228,0.9345591886525808,0.11337679149748646,0.06976024577117222,0.10230093,0.10230093,107.666015625,-122.758965,94.998634,-29.362812,46.77067,-15.986864,27.09647,-13.1153145,20.237982,-5.3756247,15.450763,-6.907593,15.635311,-6.7007103,8.275169,-0.7537074,9.404282,1.2546536,1.6689155,0.4904608,1.6214695,30.955387,22.591799,17.03721,10.978497,11.425476,9.456545,11.14713,9.7365465,9.075866,7.590869,8.282782,7.619055,7.555186,7.260932,6.987787,6.1707516,8.00751,7.4494004,6.50266,6.7627807,0.49476653,0.46474183,0.4718194,0.46255,0.43974754,0.47987282,0.46889198,0.4904263,0.5909903,0.5319096,0.55188566,0.6232727,0.2676287,0.2750101,0.28225702,0.26269016,0.25954065,0.28743467,0.2782871,0.2844484,0.30630532,0.30400345,0.2899047,0.30246046,2260.3311619045503,610.8153243993478,17.72192167798089,13.369240811480758,16.9687004094479,16.939350368426776,15.938933893256904,16.286142487308933,39.88183636676611,4.239897430526998,3.9175561975275626,4.216826237111015,2.8439595876421198,2.2478343087359782,1.9208446143620002,2.848549882546629,4792.028666980858,943.0635368840648,hiphop
341,0.085311234,0.11503353,1.6519081592559814,1.6569586884301035,0.1272465469112529,0.06851753154761742,0.10624426,0.10624426,112.34714673913044,-114.28502,80.85199,-18.19313,50.67269,-14.911636,29.256876,-20.064274,18.564346,-17.681545,16.675499,-11.422699,16.291649,-4.455135,10.558349,-4.0560107,9.136532,-2.8450832,0.62156546,-2.006665,0.5508797,39.87563,19.145733,19.83866,14.018761,14.045055,9.320294,9.953439,9.02569,8.184384,7.6901183,7.557482,7.6669216,7.949506,7.240641,6.7996187,6.208852,7.3584514,8.072598,7.327258,8.61841,0.46856463,0.47082624,0.46214396,0.48296392,0.4670797,0.4420451,0.46088928,0.5016315,0.52169484,0.5446866,0.53780574,0.43038478,0.28496292,0.2822077,0.28716245,0.2839795,0.2933299,0.2807778,0.2861931,0.30863032,0.32739544,0.33967388,0.32027447,0.26439685,2570.544677661743,539.8146710415773,21.275411107739963,12.494236136658913,17.3552263084161,16.73329460742192,17.067728662292268,16.32655156211956,42.48563410006032,4.351918447372149,3.6393136571301175,4.463494785324392,3.793219953407414,2.840808554925,1.6336560878266162,1.7382252221842724,5502.399545479263,805.0956461047467,hiphop
342,0.061693486,0.08975683,2.363251209259033,4.155045901440306,0.0798564536204563,0.0541490782223504,0.0790699,0.0790699,99.38401442307692,-198.93521,92.61386,-19.531054,39.532722,-0.64465284,33.590385,-6.4672832,27.532307,-2.398014,15.002975,-2.991629,14.894032,-3.387703,9.289009,0.835909,8.2868595,-0.58883893,-1.6153886,1.2544276,3.0499575,56.54935,27.19044,19.550581,19.691505,17.18991,12.948277,11.331893,10.396632,9.622292,10.913371,10.417485,9.811306,9.312456,8.060448,8.534916,7.5035086,7.85973,7.981153,6.78169,7.584412,0.4453789,0.4313429,0.4234247,0.39980626,0.3534355,0.3704639,0.47544906,0.56763726,0.6635878,0.70485806,0.49762374,0.4042917,0.30083916,0.27947727,0.2997452,0.2850438,0.24487086,0.24973622,0.2482611,0.28964993,0.30075425,0.28622553,0.26559776,0.27969456,2017.9766005111185,646.4198625492822,22.422241048443972,12.10728246519427,15.868723590976417,18.56014786494724,17.914744479551867,16.286886772844568,37.79629688049124,3.8264020912189802,3.649853795010202,4.115303546933016,3.917413130252438,3.410538674147262,2.31908966672454,3.4451349794438375,4394.663629731003,1330.5760359568135,hiphop
343,0.08569087,0.12006439,1.4253733158111572,1.3048721552283462,0.08786947747486465,0.07469797558984756,0.10803905,0.10803905,135.99917763157896,-168.2582,70.93019,-3.0505633,54.821205,-12.121472,30.506746,-1.5390984,28.83274,-8.939637,18.759342,-6.6049943,14.598828,-3.5858462,14.18618,-3.9758155,6.9277663,-4.177921,5.8690643,-1.5162973,1.2854764,53.238155,16.541433,19.964281,11.122804,12.748774,11.459046,13.008581,9.6261215,10.525956,7.1552076,8.994856,6.340651,6.9686775,5.348192,7.011897,5.344899,6.1329694,5.083883,7.3576965,5.738312,0.5241742,0.49154714,0.5468038,0.56646913,0.5654868,0.5761573,0.6022946,0.6677618,0.6409094,0.6295626,0.59327096,0.5372501,0.28518215,0.25545248,0.26542127,0.23862411,0.27612203,0.29128256,0.19019961,0.20825171,0.28468677,0.3063515,0.2765297,0.25925013,2421.0138519298775,705.2290784877495,21.954459080965087,12.601694956632446,14.139185905728542,14.719339905051658,15.90547090953745,15.065784256100658,39.874532097920294,4.977885296147264,3.458666797357358,3.519837553172605,2.676885171964598,2.8868081622997614,1.5463351156291725,3.3305307622007647,5454.944895591648,1075.7800023011014,hiphop
344,0.087300904,0.11712568,1.4716978073120117,1.1723807336560048,0.10442156987142305,0.04795102735217688,0.10922237,0.10922237,117.45383522727273,-109.48845,97.37298,-20.622847,37.36312,-3.1089728,28.598396,-14.16002,23.839703,-8.729605,19.891531,-11.281407,17.932617,-3.4677637,8.230629,-8.941114,9.266077,-4.982391,1.8441545,-2.2397442,0.6702805,30.7611,15.751305,14.964449,11.363477,11.083936,8.867979,11.416625,8.569277,8.886338,7.7492213,7.6948543,7.138528,7.0496545,6.8254094,6.7525067,6.283382,7.2412615,7.888267,7.50983,7.550257,0.50570536,0.45243832,0.41714945,0.4642776,0.5637497,0.5385664,0.4719511,0.449751,0.47054836,0.48198095,0.49207845,0.4780136,0.2989951,0.28173473,0.27970272,0.2778124,0.30460912,0.2967693,0.29591754,0.28830504,0.293508,0.29897043,0.2888543,0.27866912,2241.179260276502,464.64856672788477,21.595866744415982,12.542547658263853,16.428185852766113,16.404871264316665,17.45632428883683,16.492031063247033,40.925867854658534,4.324607024397838,3.269483851896284,4.17691030479473,3.3272195140016385,2.9852637250788074,1.9540503820744752,2.38553760361364,4923.817532355713,976.9350529370071,hiphop
345,0.08952409,0.121609755,1.648130178451538,1.638485385589119,0.1385600952242846,0.06432046203202797,0.113601744,0.113601744,103.359375,-105.50632,76.67886,-24.78767,55.213444,-8.263179,28.902855,-15.746757,26.300936,-8.48373,20.452776,-8.148474,13.913886,-6.56067,9.870583,-4.8570256,5.8769054,-1.9445461,3.961371,-3.6129546,-2.29088,45.45441,18.499361,20.009773,14.183375,14.795973,11.291775,11.991448,10.340222,9.745276,9.033206,9.346194,8.927625,8.354671,7.2882457,8.738281,7.625016,8.394919,7.092592,7.878362,8.214489,0.4855059,0.50429106,0.50082403,0.5257165,0.6091598,0.6253482,0.54341996,0.5006576,0.5138836,0.5372547,0.56026995,0.47548744,0.28322142,0.28272253,0.2600149,0.24125017,0.2631793,0.26735848,0.2566185,0.25375453,0.26572916,0.26933417,0.28506163,0.26139036,2597.4484328687154,503.7699061496531,20.523235644567475,12.276875540110696,15.693565764713888,15.665940600028682,16.794069705235124,16.696539924897664,42.24071170958582,3.808600286005444,3.7499936919825823,4.004903436626226,3.2152557506419126,2.8091482994675383,2.5575788552248193,2.516266265773822,5383.34241544011,806.2847079530741,hiphop
346,0.10054838,0.12895037,1.1022727489471436,0.2574409149285928,0.0725658443300464,0.039199102147205435,0.122630626,0.122630626,112.34714673913044,-145.0224,84.06948,10.870802,43.617863,6.2947288,36.134087,-14.657153,26.806267,-10.331995,24.70381,-8.714691,18.791416,-4.398911,9.877569,-8.130709,8.8187065,-7.877115,2.8769758,-4.3436155,-1.1208903,43.82644,16.75263,21.119549,13.653687,18.863855,10.892479,11.464695,10.573523,8.847537,8.743222,8.127482,7.4640036,9.772027,8.159228,7.228146,7.142884,7.0289545,8.202548,7.1917486,7.170192,0.42574152,0.40407693,0.38726085,0.44046468,0.48602393,0.41928163,0.40202117,0.46617833,0.57170874,0.7024208,0.5907311,0.47417268,0.26655564,0.27549344,0.25493175,0.28471228,0.3121066,0.26597074,0.2426361,0.24889094,0.24851833,0.31403178,0.28334966,0.25590822,2296.498961577137,520.3694059036824,22.334014882722297,13.856032608969858,17.77478718444588,17.498105938116762,17.393905367297325,15.536699557046571,41.822740306381256,3.395611799123373,3.6820969363545504,4.468484978371387,3.892971508472198,3.071281043523484,1.9048410440467571,1.9323002037444386,5788.976002845852,1094.681402250101,hiphop
347,0.052424792,0.0804754,3.079552173614502,7.422136325238238,0.1519967040071539,0.07454260257016238,0.06724919,0.06724919,117.45383522727273,-191.62212,41.312496,5.0099,65.4685,-4.31969,42.643368,-12.261321,23.816195,-4.266441,16.034416,-5.092077,16.43678,-9.366231,6.6732497,-2.7291791,-0.44477966,-7.419269,4.570115,-6.9779077,2.4725888,57.46056,20.081718,21.159868,14.860195,14.505647,11.638873,10.804242,9.102238,9.861431,9.370409,9.888743,8.638621,7.7186537,7.072987,7.4851894,7.642923,7.6770754,8.777154,9.077594,11.115335,0.44518346,0.42518282,0.42451903,0.46363008,0.55924284,0.61894697,0.49341607,0.46627304,0.46080354,0.4465931,0.44116333,0.44182345,0.26944557,0.25017357,0.26478085,0.26987612,0.2800877,0.31043157,0.23831339,0.2791165,0.29012007,0.30527171,0.2901081,0.27798644,3109.23003219889,639.0391536204908,21.81777691844617,15.474277938648052,18.583354794526404,17.28423967195676,17.363778692512497,16.049669678598974,41.25320708905602,3.9227855019592797,4.28801353222268,5.196076527122193,4.340445527603673,3.525305422319294,2.235074273933117,2.8281481413512135,6240.240662612384,559.6294569029211,hiphop
348,0.08639866,0.116861425,1.6408014297485352,1.616999295286333,0.08316188732598608,0.03026854996094943,0.110827595,0.110827595,107.666015625,-128.1582,124.53764,-37.171375,43.883533,-12.751361,18.993832,-9.269933,19.77155,-6.8736367,13.463644,-5.9664745,12.313366,-4.6376433,5.8248186,-2.8618047,3.6819634,-1.8732858,-0.14913185,-2.053678,-3.2245183,47.087696,21.500769,20.384058,16.382273,18.129562,13.099717,11.7845125,9.471525,9.375356,8.312704,7.959058,7.500145,7.433324,7.2522306,7.3656983,6.61603,6.6688704,6.0790668,6.2405233,6.3382354,0.37352598,0.37611723,0.41816318,0.49044263,0.5742679,0.5004839,0.3707094,0.35228875,0.41476616,0.42260996,0.40802285,0.41551057,0.26841563,0.27371845,0.27415043,0.28921854,0.34096342,0.3063575,0.26547953,0.271387,0.30609828,0.30105832,0.2858828,0.285618,1728.7039511399096,398.12550504933967,19.90988563305869,12.945169283696945,17.477362254902143,17.097168122891727,16.038590578057345,17.037861559398795,37.34894771235419,3.326435529334362,3.3379041196638646,4.723813863747322,3.869943171807342,2.8511103355901004,2.278029347187046,2.763587510071357,3461.8912345018853,849.5550775103112,hiphop
349,0.09536472,0.12563354,1.444612741470337,1.006765761630338,0.11593904074825986,0.06462748365620775,0.11849638,0.11849638,112.34714673913044,-111.16287,80.6155,-0.8804293,50.620403,-13.462736,35.314022,-14.834364,21.186935,-13.571441,19.616308,-11.75593,16.965014,-9.355464,8.697415,-9.881429,5.8147416,-9.132331,0.87152594,-5.9876842,-0.31320083,34.643948,20.336945,15.774629,13.7206745,14.703961,9.2654085,9.721886,9.475632,7.380943,7.990622,8.076067,8.644365,7.539043,7.55718,6.720532,7.2719693,6.708814,8.053153,8.468011,8.157096,0.47507077,0.48644906,0.48294166,0.56353366,0.5589501,0.44407204,0.4170145,0.40519288,0.43273148,0.44074643,0.48742515,0.51598704,0.3057314,0.28639898,0.2731198,0.29863828,0.29801068,0.2705435,0.26730734,0.25848475,0.29333717,0.2950742,0.29219574,0.3040241,2552.740478720117,583.7741845328571,21.553094130556573,13.833572935090112,17.20611896398402,17.19594142502404,17.28161779744864,16.300302245290705,43.22191085149391,3.5376156432119443,3.627028469017649,4.536056487781618,3.843929654746356,2.664903308199434,2.0715157772199375,2.485343687310971,5703.642566795968,791.4573104184298,hiphop
350,0.12009104,0.19633462,2.4004104137420654,4.973683726687078,0.10147866516821345,0.06606624151076448,0.15369089,0.15369089,107.666015625,-138.86055,100.21756,-31.45504,32.4709,-2.7582242,13.106353,-14.511356,13.958231,-15.179476,8.195607,-4.926458,3.518245,-7.9861107,0.80056375,-2.9776204,-0.7312737,-7.7279115,-1.2294999,-6.5214067,-5.3952765,60.955254,39.58585,32.392384,23.595385,17.856035,17.899069,15.130969,14.004727,14.434823,12.386326,11.713374,11.124559,10.483141,9.571256,9.758075,7.934039,7.22761,8.558042,8.561345,7.759286,0.3765819,0.4513366,0.59710157,0.4729976,0.40808526,0.37489784,0.4156032,0.4153572,0.44619596,0.48110774,0.37560937,0.35449266,0.29492107,0.2936603,0.3190902,0.28471124,0.2841365,0.27966365,0.305345,0.31729448,0.33389688,0.32785115,0.2823114,0.28897983,1926.8543296881828,804.7918604912443,17.737833056322327,15.121514425038402,19.015793552324457,17.65897958672717,18.03347230820027,18.189271260029184,38.96788464815562,5.889720583771776,4.8915087124833905,5.0555774928716275,3.8315660135398235,3.439248642550582,3.317592847693342,3.6282306288014645,3757.8603651573376,1467.610635055906,hiphop
351,0.018292647,0.027541082,2.8411335945129395,6.7253228586316265,0.05928444327629544,0.0327262463397853,0.022797372,0.022797372,135.99917763157896,-345.72153,146.97284,-0.52352834,22.64102,5.810401,10.366902,-0.14916503,-1.7146829,-6.115183,-0.519258,1.0352263,1.2212331,-1.9301192,-5.5461135,-4.405113,-2.5890949,-5.185927,-5.420732,-3.11302,-0.79819125,100.54107,35.90442,22.83882,11.598136,9.830442,7.437492,7.3555417,7.5498652,6.8576617,6.9622636,7.212264,6.7990766,8.036056,7.8959465,7.320889,6.64303,6.580883,6.764145,7.2587657,9.91368,0.35497886,0.32636735,0.3298181,0.29895014,0.36507538,0.55302405,0.37015113,0.2760396,0.23208497,0.25767216,0.23816767,0.33206844,0.316379,0.29354095,0.27998278,0.2719414,0.24930523,0.38340652,0.26508963,0.27712318,0.2220169,0.26284534,0.22993098,0.3194368,1123.7941526564464,546.4325974562179,17.984241904537257,15.144113012149738,19.439822205428474,20.354273923798484,20.91080054783878,19.725251062310427,17.36021031030823,4.0967222407509185,3.6395795320948308,4.3233216746717815,4.683782412427317,4.4682318385207065,4.263974923217331,3.2661160802616034,2190.1166097194027,1342.2522852115515,jazz
352,0.06403235,0.08678018,1.896797776222229,2.4023225903051824,0.057881531564191804,0.030434142172343304,0.080847226,0.080847226,107.666015625,-256.959,175.35876,-44.822285,25.650612,-4.255735,-0.22276378,-11.312749,-9.189112,-4.0953593,-8.30826,-22.548216,-7.6085873,-7.651291,-11.743057,-8.1697035,-7.4975076,-12.292102,-6.7653456,-3.4969888,-8.645326,79.80594,34.887684,32.895645,20.111471,15.325784,10.603283,9.71378,8.586199,9.277569,10.31253,9.955126,8.429826,7.589649,8.967443,8.381174,6.321559,7.399185,6.762112,6.437403,8.568067,0.39777803,0.32532516,0.2284369,0.18605374,0.12910137,0.23987743,0.20664552,0.18886545,0.24401556,0.3122354,0.4415901,0.30752257,0.37606385,0.3134895,0.26425463,0.2736587,0.12842768,0.23423728,0.24096663,0.21892576,0.26903182,0.24217829,0.382072,0.27124885,1027.4441870746498,404.9821335926673,25.14619969962751,21.42974067417715,25.788700264304204,26.046397990728757,28.472572645477683,26.161789046455056,28.372913920752772,5.245419145439762,4.9167519081799345,4.95840751560948,4.553474068021,4.26678887896498,5.0719613782480995,6.1398723743464965,1857.2096255981728,708.5137977007698,jazz
353,0.047758657,0.06953248,1.987449049949646,3.066700210071758,0.04466885996713071,0.01440328281350664,0.059467208,0.059467208,123.046875,-297.3196,193.0974,10.208952,-1.628381,3.388406,9.986559,-7.2446437,4.684893,-5.3833375,-2.8617845,-10.222763,0.3698993,-4.9645658,3.2373304,-4.4731593,-1.89177,-2.2716458,3.8829055,0.34347853,-2.2217753,99.37059,29.55914,33.631977,15.952955,12.106186,10.16201,12.02498,8.842841,9.399322,9.481246,7.1488338,10.044655,8.525889,7.184456,6.418521,6.8783894,7.3886294,6.2329426,7.073438,7.505289,0.22749701,0.3229184,0.4894178,0.23775226,0.2721827,0.35244858,0.43942764,0.21214233,0.28125584,0.22147368,0.36838606,0.39637402,0.18096372,0.27093315,0.38307074,0.16903588,0.2704565,0.29342398,0.31505227,0.15336776,0.29677397,0.17342257,0.29364848,0.32971364,768.0973332266107,302.49628342432624,23.205380737751813,16.968413356182126,21.761695859784417,23.02525795097799,24.792961687782856,18.69657603942524,26.77980156457854,4.838719597581837,4.45014646322647,5.510829778194479,5.3945044966749665,4.67329219678348,4.05637962038539,7.072371108111231,1353.011256525522,601.6135771013933,jazz
354,0.08598864,0.11748768,1.7001347541809082,1.890285848122054,0.057883797370456305,0.030108560762201995,0.10756517,0.10756517,107.666015625,-246.2349,120.19255,-0.9656111,30.689917,0.18072486,23.157375,0.4472777,9.16493,-0.55582756,5.710789,-3.751721,4.2219925,-0.27857447,7.450376,0.7110057,7.0829134,0.8887731,0.97915155,1.7293109,-1.3561825,95.84605,27.742119,29.865673,14.225704,17.244184,10.255689,12.964423,9.025612,12.38653,13.632221,11.471042,13.587558,14.408384,14.893085,16.160328,15.137439,20.150902,18.245695,13.893998,14.5905285,0.30199343,0.16249068,0.16420992,0.25688574,0.1817487,0.22508742,0.17246899,0.22542688,0.4034462,0.28551674,0.29213917,0.29643425,0.34393743,0.23084302,0.23723395,0.32468948,0.2433766,0.34304953,0.22362828,0.27085295,0.39760202,0.28098723,0.34935367,0.320532,1228.7904974141534,536.8888454356444,22.41679167331193,16.04872128171742,25.364803330644285,26.155037790799824,24.82802761024445,21.77572080246087,34.086306457602454,5.878628231861914,4.668855946079683,6.5752640401728915,6.57311866717391,5.4962118280081915,4.7746625467443895,6.231828506587386,2422.343795316125,1369.163336896979,jazz
355,0.07906292,0.10527511,1.59794020652771,1.4111258635115629,0.04803018356051818,0.026339514648713425,0.098624684,0.098624684,135.99917763157896,-234.35919,142.73465,-14.274724,51.951004,-8.182988,12.759843,-4.2694197,12.074121,-13.695992,-1.5666171,-3.9689162,4.9192405,-3.9426222,2.1876757,-6.6727314,-9.767031,-4.474717,-5.5437336,-1.1649926,-1.0990269,80.1246,37.24068,24.651062,19.307898,14.041097,11.285517,14.078549,10.907663,10.279475,8.1819105,10.180417,8.118865,7.4446774,7.506836,7.5681286,7.519826,7.692935,10.254116,12.224987,11.528212,0.2252198,0.1917498,0.28752244,0.35411915,0.25221187,0.33534417,0.37653673,0.21243335,0.20973168,0.21420415,0.3049378,0.323928,0.24306573,0.1933115,0.32018992,0.34572646,0.25000808,0.3195482,0.37633944,0.23485851,0.27481613,0.26211736,0.32334143,0.3604032,1184.5523959335835,513.8735990629538,23.25131206597059,20.851521041181783,22.64506872453631,23.825041290685196,23.093535247221666,21.88428479459764,33.69087565396231,4.8052638987476595,5.115916864363335,5.3237671067086,5.04108724061947,5.3699784634381365,5.672885641308478,6.178414507084596,2364.064255999855,1127.6244256408097,jazz
356,0.07732727,0.10511261,1.4834493398666382,1.3282153594551724,0.06485341744006187,0.026587258684224513,0.09382719,0.09382719,99.38401442307692,-291.9438,137.73483,2.6662524,35.63228,-12.302241,15.55895,-6.7780747,-2.8267107,-3.7635381,-3.4631279,-1.7178491,10.413821,8.311742,5.2097907,0.31522575,0.38701105,-1.4656296,-0.7603496,-6.34101,-5.5111513,50.41691,30.25671,24.248821,12.221181,11.003776,9.344565,9.685786,8.017018,7.9729776,11.406218,13.269346,15.96501,14.043004,16.711226,20.648413,19.822521,13.7177,14.686678,15.208181,14.511892,0.22122133,0.2766495,0.16604924,0.2596295,0.16560075,0.28197566,0.13349877,0.11018096,0.113330565,0.122181535,0.33124763,0.19948855,0.32826546,0.3746058,0.2097338,0.37112826,0.20677169,0.39431423,0.20540991,0.22512937,0.22528094,0.19042416,0.41239208,0.2659896,1117.2517607499199,341.1956741879364,21.88271393988244,18.384237540842616,29.744708849078663,30.07908224523859,25.921457942035236,21.75174649727471,31.88266324520406,5.041587277379232,4.417887272339827,6.32164847614258,6.349040316516812,6.578797105929292,5.629404699930734,3.953720649219873,1872.4893733686195,809.6776838342249,jazz
